file;rule;profile_type;runtime;num_projects;num_projects_cat;num_voters;num_voters_cat;avg_vote_length;avg_vote_length_cat
poland_lodz_2020_srodmiescie-wschod.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.04200243949890137;16;20;697;1000;3.8034433285509324;4
poland_lodz_2020_srodmiescie-katedralna.pb;greed_cost_res;ApprovalProfile;0.10451054573059082;16;20;3093;3000;1.786291626252829;2
poland_lodz_2020_srodmiescie-katedralna.pb;greed_cost_res;ApprovalMultiProfile;0.021508455276489258;16;20;513;1000;3.4951267056530213;3
poland_lodz_2020_srodmiescie-katedralna.pb;seqphragmen_res;ApprovalProfile;0.1005105972290039;16;20;3093;3000;1.786291626252829;2
poland_lodz_2020_srodmiescie-katedralna.pb;seqphragmen_res;ApprovalMultiProfile;0.05051136016845703;16;20;513;1000;3.4951267056530213;3
poland_lodz_2020_radogoszcz.pb;seqphragmen_res;ApprovalProfile;0.22057104110717773;17;20;3610;4000;3.092797783933518;3
poland_lodz_2020_radogoszcz.pb;seqphragmen_res;ApprovalMultiProfile;0.1690218448638916;17;20;1091;1000;4.085242896425298;4
poland_lodz_2020_stare-polesie.pb;maxwelfare_cost_res;ApprovalProfile;0.07951092720031738;12;10;2847;3000;1.9764664559185108;2
poland_lodz_2020_stare-polesie.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.022999286651611328;12;10;476;0;3.741596638655462;4
poland_lodz_2020_srodmiescie-wschod.pb;seqphragmen_res;ApprovalProfile;0.09250998497009277;16;20;2167;2000;2.6562067374250113;3
poland_lodz_2020_srodmiescie-wschod.pb;seqphragmen_res;ApprovalMultiProfile;0.0835111141204834;16;20;697;1000;3.8034433285509324;4
poland_lodz_2020_srodmiescie-katedralna.pb;maxwelfare_cost_res;ApprovalProfile;0.12251067161560059;16;20;3093;3000;1.786291626252829;2
poland_lodz_2020_srodmiescie-katedralna.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.028000354766845703;16;20;513;1000;3.4951267056530213;3
poland_lodz_2020_stare-polesie.pb;seqphragmen_res;ApprovalProfile;0.06551051139831543;12;10;2847;3000;1.9764664559185108;2
poland_lodz_2020_stare-polesie.pb;seqphragmen_res;ApprovalMultiProfile;0.03400015830993652;12;10;476;0;3.741596638655462;4
poland_lodz_2020_radogoszcz.pb;mes_cost_res;ApprovalProfile;0.28607869148254395;17;20;3610;4000;3.092797783933518;3
poland_lodz_2020_radogoszcz.pb;mes_cost_res;ApprovalMultiProfile;0.09251093864440918;17;20;1091;1000;4.085242896425298;4
poland_lodz_2020_stare-polesie.pb;greed_cost_res;ApprovalProfile;0.11251068115234375;12;10;2847;3000;1.9764664559185108;2
poland_lodz_2020_stare-polesie.pb;greed_cost_res;ApprovalMultiProfile;0.015002727508544922;12;10;476;0;3.741596638655462;4
poland_lodz_2020_srodmiescie-katedralna.pb;mes_cost_res;ApprovalProfile;0.22802424430847168;16;20;3093;3000;1.786291626252829;2
poland_lodz_2020_srodmiescie-katedralna.pb;mes_cost_res;ApprovalMultiProfile;0.04050755500793457;16;20;513;1000;3.4951267056530213;3
poland_lodz_2020_srodmiescie-wschod.pb;mes_cost_res;ApprovalProfile;0.1565110683441162;16;20;2167;2000;2.6562067374250113;3
poland_lodz_2020_srodmiescie-wschod.pb;mes_cost_res;ApprovalMultiProfile;0.05851244926452637;16;20;697;1000;3.8034433285509324;4
poland_lodz_2020_stoki-sikawa-podgorze.pb;greed_cost_res;ApprovalProfile;0.07351040840148926;15;20;2331;2000;2.687258687258687;3
poland_lodz_2020_stoki-sikawa-podgorze.pb;greed_cost_res;ApprovalMultiProfile;0.01900029182434082;15;20;443;0;3.729119638826185;4
poland_lodz_2020_stare-polesie.pb;mes_cost_res;ApprovalProfile;0.130509614944458;12;10;2847;3000;1.9764664559185108;2
poland_lodz_2020_stare-polesie.pb;mes_cost_res;ApprovalMultiProfile;0.0280001163482666;12;10;476;0;3.741596638655462;4
poland_lodz_2020_widzew-wschod.pb;greed_cost_res;ApprovalProfile;0.051003456115722656;8;10;2426;2000;2.3784006595218465;2
poland_lodz_2020_widzew-wschod.pb;greed_cost_res;ApprovalMultiProfile;0.004000186920166016;8;10;198;0;3.590909090909091;4
poland_lodz_2020_stoki-sikawa-podgorze.pb;maxwelfare_cost_res;ApprovalProfile;0.08500432968139648;15;20;2331;2000;2.687258687258687;3
poland_lodz_2020_stoki-sikawa-podgorze.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.028509855270385742;15;20;443;0;3.729119638826185;4
poland_lodz_2020_wiskitno.pb;greed_cost_res;ApprovalProfile;0.010000467300415039;3;0;1362;1000;1.7958883994126285;2
poland_lodz_2020_wiskitno.pb;greed_cost_res;ApprovalMultiProfile;0.0;3;0;7;0;1.7142857142857142;2
poland_lodz_2020_stoki-sikawa-podgorze.pb;seqphragmen_res;ApprovalProfile;0.09051108360290527;15;20;2331;2000;2.687258687258687;3
poland_lodz_2020_stoki-sikawa-podgorze.pb;seqphragmen_res;ApprovalMultiProfile;0.04951000213623047;15;20;443;0;3.729119638826185;4
poland_lodz_2020_wiskitno.pb;seqphragmen_res;ApprovalProfile;0.006999969482421875;3;0;1362;1000;1.7958883994126285;2
poland_lodz_2020_wiskitno.pb;seqphragmen_res;ApprovalMultiProfile;0.0;3;0;7;0;1.7142857142857142;2
poland_lodz_2020_widzew-wschod.pb;maxwelfare_cost_res;ApprovalProfile;0.04399895668029785;8;10;2426;2000;2.3784006595218465;2
poland_lodz_2020_widzew-wschod.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.00599980354309082;8;10;198;0;3.590909090909091;4
poland_lodz_2020_wzniesien-lodzkich.pb;greed_cost_res;ApprovalProfile;0.008999824523925781;6;10;689;1000;1.5195936139332367;2
poland_lodz_2020_wzniesien-lodzkich.pb;greed_cost_res;ApprovalMultiProfile;0.0010001659393310547;6;10;30;0;2.7;3
poland_lodz_2020_wiskitno.pb;mes_cost_res;ApprovalProfile;0.024999618530273438;3;0;1362;1000;1.7958883994126285;2
poland_lodz_2020_wiskitno.pb;mes_cost_res;ApprovalMultiProfile;0.0;3;0;7;0;1.7142857142857142;2
poland_lodz_2020_wzniesien-lodzkich.pb;seqphragmen_res;ApprovalProfile;0.0060002803802490234;6;10;689;1000;1.5195936139332367;2
poland_lodz_2020_wzniesien-lodzkich.pb;seqphragmen_res;ApprovalMultiProfile;0.0;6;10;30;0;2.7;3
poland_lodz_2020_wzniesien-lodzkich.pb;maxwelfare_cost_res;ApprovalProfile;0.013000249862670898;6;10;689;1000;1.5195936139332367;2
poland_lodz_2020_wzniesien-lodzkich.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.003999471664428711;6;10;30;0;2.7;3
poland_lodz_2020_widzew-wschod.pb;seqphragmen_res;ApprovalProfile;0.042999982833862305;8;10;2426;2000;2.3784006595218465;2
poland_lodz_2020_widzew-wschod.pb;seqphragmen_res;ApprovalMultiProfile;0.008002042770385742;8;10;198;0;3.590909090909091;4
poland_lodz_2020_wzniesien-lodzkich.pb;mes_cost_res;ApprovalProfile;0.019002676010131836;6;10;689;1000;1.5195936139332367;2
poland_lodz_2020_wzniesien-lodzkich.pb;mes_cost_res;ApprovalMultiProfile;0.0019998550415039062;6;10;30;0;2.7;3
poland_lodz_2020_stoki-sikawa-podgorze.pb;mes_cost_res;ApprovalProfile;0.14151310920715332;15;20;2331;2000;2.687258687258687;3
poland_lodz_2020_stoki-sikawa-podgorze.pb;mes_cost_res;ApprovalMultiProfile;0.03051137924194336;15;20;443;0;3.729119638826185;4
poland_lodz_2020_widzew-wschod.pb;mes_cost_res;ApprovalProfile;0.09251117706298828;8;10;2426;2000;2.3784006595218465;2
poland_lodz_2020_widzew-wschod.pb;mes_cost_res;ApprovalMultiProfile;0.009001016616821289;8;10;198;0;3.590909090909091;4
poland_lodz_2020_wiskitno.pb;maxwelfare_cost_res;ApprovalProfile;0.08051204681396484;3;0;1362;1000;1.7958883994126285;2
poland_lodz_2020_wiskitno.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.002000093460083008;3;0;7;0;1.7142857142857142;2
poland_lodz_2020_zdrowie-mania.pb;greed_cost_res;ApprovalProfile;0.0280001163482666;13;10;890;1000;2.449438202247191;2
poland_lodz_2020_zdrowie-mania.pb;greed_cost_res;ApprovalMultiProfile;0.0070002079010009766;13;10;172;0;3.354651162790698;3
poland_lodz_2020_stary-widzew.pb;greed_cost_res;ApprovalProfile;0.21653318405151367;23;20;4262;4000;2.3845612388549977;2
poland_lodz_2020_stary-widzew.pb;greed_cost_res;ApprovalMultiProfile;0.0560002326965332;23;20;925;1000;3.67027027027027;4
poland_lodz_2020_zdrowie-mania.pb;maxwelfare_cost_res;ApprovalProfile;0.03000044822692871;13;10;890;1000;2.449438202247191;2
poland_lodz_2020_zdrowie-mania.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.013000011444091797;13;10;172;0;3.354651162790698;3
poland_lodz_2020_zdrowie-mania.pb;seqphragmen_res;ApprovalProfile;0.037999868392944336;13;10;890;1000;2.449438202247191;2
poland_lodz_2020_zdrowie-mania.pb;seqphragmen_res;ApprovalMultiProfile;0.018002033233642578;13;10;172;0;3.354651162790698;3
poland_lodz_2020_zdrowie-mania.pb;mes_cost_res;ApprovalProfile;0.05800318717956543;13;10;890;1000;2.449438202247191;2
poland_lodz_2020_zdrowie-mania.pb;mes_cost_res;ApprovalMultiProfile;0.01050710678100586;13;10;172;0;3.354651162790698;3
poland_lodz_2022_andrzejow.pb;greed_cost_res;ApprovalProfile;0.014999628067016602;7;10;1044;1000;2.210727969348659;2
poland_lodz_2022_andrzejow.pb;greed_cost_res;ApprovalMultiProfile;0.0019998550415039062;7;10;99;0;3.282828282828283;3
poland_lodz_2020_teofilow-wielkopolska.pb;maxwelfare_cost_res;ApprovalProfile;0.19402551651000977;18;20;4807;5000;2.8364884543374247;3
poland_lodz_2020_teofilow-wielkopolska.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.08250951766967773;18;20;1190;1000;4.0134453781512605;4
poland_lodz_2020_teofilow-wielkopolska.pb;greed_cost_res;ApprovalProfile;0.1950211524963379;18;20;4807;5000;2.8364884543374247;3
poland_lodz_2020_teofilow-wielkopolska.pb;greed_cost_res;ApprovalMultiProfile;0.059999704360961914;18;20;1190;1000;4.0134453781512605;4
poland_lodz_2020_zarzew.pb;greed_cost_res;ApprovalProfile;0.10750961303710938;14;10;2666;3000;2.7231807951988;3
poland_lodz_2020_zarzew.pb;greed_cost_res;ApprovalMultiProfile;0.02899932861328125;14;10;705;1000;3.8539007092198583;4
poland_lodz_2020_stary-widzew.pb;maxwelfare_cost_res;ApprovalProfile;0.2955355644226074;23;20;4262;4000;2.3845612388549977;2
poland_lodz_2020_stary-widzew.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.0689997673034668;23;20;925;1000;3.67027027027027;4
poland_lodz_2020_zarzew.pb;maxwelfare_cost_res;ApprovalProfile;0.09750914573669434;14;10;2666;3000;2.7231807951988;3
poland_lodz_2020_zarzew.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.037999629974365234;14;10;705;1000;3.8539007092198583;4
poland_lodz_2020_zarzew.pb;seqphragmen_res;ApprovalProfile;0.08650994300842285;14;10;2666;3000;2.7231807951988;3
poland_lodz_2020_zarzew.pb;seqphragmen_res;ApprovalMultiProfile;0.0630028247833252;14;10;705;1000;3.8539007092198583;4
poland_lodz_2022_andrzejow.pb;maxwelfare_cost_res;ApprovalProfile;0.022003650665283203;7;10;1044;1000;2.210727969348659;2
poland_lodz_2022_andrzejow.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.00850820541381836;7;10;99;0;3.282828282828283;3
poland_lodz_2022_andrzejow.pb;seqphragmen_res;ApprovalProfile;0.010999917984008789;7;10;1044;1000;2.210727969348659;2
poland_lodz_2022_andrzejow.pb;seqphragmen_res;ApprovalMultiProfile;0.0019996166229248047;7;10;99;0;3.282828282828283;3
poland_lodz_2020_teofilow-wielkopolska.pb;seqphragmen_res;ApprovalProfile;0.18602633476257324;18;20;4807;5000;2.8364884543374247;3
poland_lodz_2020_teofilow-wielkopolska.pb;seqphragmen_res;ApprovalMultiProfile;0.15702080726623535;18;20;1190;1000;4.0134453781512605;4
poland_lodz_2022_andrzejow.pb;mes_cost_res;ApprovalProfile;0.030507802963256836;7;10;1044;1000;2.210727969348659;2
poland_lodz_2022_andrzejow.pb;mes_cost_res;ApprovalMultiProfile;0.003999948501586914;7;10;99;0;3.282828282828283;3
poland_lodz_2020_stary-widzew.pb;seqphragmen_res;ApprovalProfile;0.3025355339050293;23;20;4262;4000;2.3845612388549977;2
poland_lodz_2020_stary-widzew.pb;seqphragmen_res;ApprovalMultiProfile;0.1750187873840332;23;20;925;1000;3.67027027027027;4
poland_lodz_2020_zarzew.pb;mes_cost_res;ApprovalProfile;0.16302084922790527;14;10;2666;3000;2.7231807951988;3
poland_lodz_2020_zarzew.pb;mes_cost_res;ApprovalMultiProfile;0.04900002479553223;14;10;705;1000;3.8539007092198583;4
poland_lodz_2020_stary-widzew.pb;mes_cost_res;ApprovalProfile;0.37104296684265137;23;20;4262;4000;2.3845612388549977;2
poland_lodz_2020_stary-widzew.pb;mes_cost_res;ApprovalMultiProfile;0.12751483917236328;23;20;925;1000;3.67027027027027;4
poland_lodz_2020_teofilow-wielkopolska.pb;mes_cost_res;ApprovalProfile;0.3560464382171631;18;20;4807;5000;2.8364884543374247;3
poland_lodz_2020_teofilow-wielkopolska.pb;mes_cost_res;ApprovalMultiProfile;0.09951448440551758;18;20;1190;1000;4.0134453781512605;4
poland_lodz_2020_zlotno.pb;greed_cost_res;ApprovalProfile;0.15851521492004395;17;20;3600;4000;2.803611111111111;3
poland_lodz_2020_zlotno.pb;greed_cost_res;ApprovalMultiProfile;0.04551100730895996;17;20;884;1000;3.976244343891403;4
poland_lodz_2020_zlotno.pb;maxwelfare_cost_res;ApprovalProfile;0.13251519203186035;17;20;3600;4000;2.803611111111111;3
poland_lodz_2020_zlotno.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.06251168251037598;17;20;884;1000;3.976244343891403;4
poland_lodz_2020_zlotno.pb;seqphragmen_res;ApprovalProfile;0.1590266227722168;17;20;3600;4000;2.803611111111111;3
poland_lodz_2020_zlotno.pb;seqphragmen_res;ApprovalMultiProfile;0.10650968551635742;17;20;884;1000;3.976244343891403;4
poland_lodz_2022_baluty-centrum.pb;greed_cost_res;ApprovalProfile;0.14850974082946777;19;20;3778;4000;2.3395976707252513;2
poland_lodz_2022_baluty-centrum.pb;greed_cost_res;ApprovalMultiProfile;0.047002553939819336;19;20;859;1000;3.661233993015134;4
poland_lodz_2022_baluty-centrum.pb;maxwelfare_cost_res;ApprovalProfile;0.19402503967285156;19;20;3778;4000;2.3395976707252513;2
poland_lodz_2022_baluty-centrum.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.058600664138793945;19;20;859;1000;3.661233993015134;4
poland_lodz_2020_zlotno.pb;mes_cost_res;ApprovalProfile;0.2986257076263428;17;20;3600;4000;2.803611111111111;3
poland_lodz_2020_zlotno.pb;mes_cost_res;ApprovalMultiProfile;0.07499861717224121;17;20;884;1000;3.976244343891403;4
poland_lodz_2022_baluty-centrum.pb;seqphragmen_res;ApprovalProfile;0.18651199340820312;19;20;3778;4000;2.3395976707252513;2
poland_lodz_2022_baluty-centrum.pb;seqphragmen_res;ApprovalMultiProfile;0.12411046028137207;19;20;859;1000;3.661233993015134;4
poland_lodz_2022_baluty-doly.pb;greed_cost_res;ApprovalProfile;0.23411107063293457;26;30;3988;4000;2.749247743229689;3
poland_lodz_2022_baluty-doly.pb;greed_cost_res;ApprovalMultiProfile;0.10851240158081055;26;30;1455;1000;3.9003436426116838;4
poland_lodz_2022_baluty-centrum.pb;mes_cost_res;ApprovalProfile;0.29862308502197266;19;20;3778;4000;2.3395976707252513;2
poland_lodz_2022_baluty-centrum.pb;mes_cost_res;ApprovalMultiProfile;0.07400012016296387;19;20;859;1000;3.661233993015134;4
poland_lodz_2022_baluty-doly.pb;maxwelfare_cost_res;ApprovalProfile;0.2511115074157715;26;30;3988;4000;2.749247743229689;3
poland_lodz_2022_baluty-doly.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.11451554298400879;26;30;1455;1000;3.9003436426116838;4
poland_lodz_2022_chojny.pb;greed_cost_res;ApprovalProfile;0.13101983070373535;19;20;3276;3000;2.878205128205128;3
poland_lodz_2022_chojny.pb;greed_cost_res;ApprovalMultiProfile;0.05891227722167969;19;20;1067;1000;3.9840674789128396;4
poland_lodz_2022_dolina-lodki.pb;greed_cost_res;ApprovalProfile;0.08046627044677734;22;20;1622;2000;2.0431565967940815;2
poland_lodz_2022_dolina-lodki.pb;greed_cost_res;ApprovalMultiProfile;0.021000146865844727;22;20;301;0;3.338870431893688;3
poland_lodz_2022_chojny-dabrowa.pb;greed_cost_res;ApprovalProfile;0.2566235065460205;25;20;4542;5000;2.517393218846323;3
poland_lodz_2022_chojny-dabrowa.pb;greed_cost_res;ApprovalMultiProfile;0.09146547317504883;25;20;1341;1000;3.8568232662192394;4
poland_gdansk_2020_.pb;greed_cost_res;ApprovalProfile;1.6992878913879395;28;30;30237;30000;1.0;1
poland_gdansk_2020_.pb;greed_cost_res;ApprovalMultiProfile;0.0029997825622558594;28;30;28;0;1.0;1
poland_lodz_2022_dolina-lodki.pb;maxwelfare_cost_res;ApprovalProfile;0.08746504783630371;22;20;1622;2000;2.0431565967940815;2
poland_lodz_2022_dolina-lodki.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.02200031280517578;22;20;301;0;3.338870431893688;3
poland_lodz_2022_baluty-zachodnie.pb;seqphragmen_res;ApprovalProfile;0.21297717094421387;11;10;14465;14000;1.767715174559281;2
poland_lodz_2022_baluty-zachodnie.pb;seqphragmen_res;ApprovalMultiProfile;0.010999679565429688;11;10;257;0;3.614785992217899;4
poland_lodz_2022_chojny-dabrowa.pb;maxwelfare_cost_res;ApprovalProfile;0.25362086296081543;25;20;4542;5000;2.517393218846323;3
poland_lodz_2022_chojny-dabrowa.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.1094658374786377;25;20;1341;1000;3.8568232662192394;4
poland_lodz_2022_chojny.pb;maxwelfare_cost_res;ApprovalProfile;0.1519770622253418;19;20;3276;3000;2.878205128205128;3
poland_lodz_2022_chojny.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.06299996376037598;19;20;1067;1000;3.9840674789128396;4
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;greed_cost_res;ApprovalProfile;0.011999368667602539;9;10;652;1000;2.1901840490797544;2
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;greed_cost_res;ApprovalMultiProfile;0.0030024051666259766;9;10;145;0;3.503448275862069;4
poland_lodz_2022_gorniak.pb;greed_cost_res;ApprovalProfile;0.036533355712890625;13;10;1402;1000;2.1504992867332384;2
poland_lodz_2022_gorniak.pb;greed_cost_res;ApprovalMultiProfile;0.009001970291137695;13;10;285;0;3.526315789473684;4
poland_lodz_2022_baluty-doly.pb;mes_cost_res;ApprovalProfile;0.4111337661743164;26;30;3988;4000;2.749247743229689;3
poland_lodz_2022_baluty-doly.pb;mes_cost_res;ApprovalMultiProfile;0.1790013313293457;26;30;1455;1000;3.9003436426116838;4
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;maxwelfare_cost_res;ApprovalProfile;0.02053523063659668;9;10;652;1000;2.1901840490797544;2
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.012000322341918945;9;10;145;0;3.503448275862069;4
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;seqphragmen_res;ApprovalProfile;0.011000871658325195;9;10;652;1000;2.1901840490797544;2
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;seqphragmen_res;ApprovalMultiProfile;0.006999492645263672;9;10;145;0;3.503448275862069;4
poland_lodz_2022_gorniak.pb;seqphragmen_res;ApprovalProfile;0.033535003662109375;13;10;1402;1000;2.1504992867332384;2
poland_lodz_2022_gorniak.pb;seqphragmen_res;ApprovalMultiProfile;0.017999887466430664;13;10;285;0;3.526315789473684;4
poland_lodz_2022_dolina-lodki.pb;seqphragmen_res;ApprovalProfile;0.07700204849243164;22;20;1622;2000;2.0431565967940815;2
poland_lodz_2022_dolina-lodki.pb;seqphragmen_res;ApprovalMultiProfile;0.03753328323364258;22;20;301;0;3.338870431893688;3
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;mes_cost_res;ApprovalProfile;0.021000146865844727;9;10;652;1000;2.1901840490797544;2
poland_lodz_2022_im-jozefa-montwilla-mireckiego.pb;mes_cost_res;ApprovalMultiProfile;0.0070002079010009766;9;10;145;0;3.503448275862069;4
poland_lodz_2022_gorniak.pb;mes_cost_res;ApprovalProfile;0.06853342056274414;13;10;1402;1000;2.1504992867332384;2
poland_lodz_2022_gorniak.pb;mes_cost_res;ApprovalMultiProfile;0.018000125885009766;13;10;285;0;3.526315789473684;4
poland_lodz_2022_gorniak.pb;maxwelfare_cost_res;ApprovalProfile;0.11353492736816406;13;10;1402;1000;2.1504992867332384;2
poland_lodz_2022_gorniak.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.02251267433166504;13;10;285;0;3.526315789473684;4
poland_lodz_2022_dolina-lodki.pb;mes_cost_res;ApprovalProfile;0.1255354881286621;22;20;1622;2000;2.0431565967940815;2
poland_lodz_2022_dolina-lodki.pb;mes_cost_res;ApprovalMultiProfile;0.02651238441467285;22;20;301;0;3.338870431893688;3
poland_lodz_2022_baluty-zachodnie.pb;greed_cost_res;ApprovalProfile;0.34551548957824707;11;10;14465;14000;1.767715174559281;2
poland_lodz_2022_baluty-zachodnie.pb;greed_cost_res;ApprovalMultiProfile;0.00800323486328125;11;10;257;0;3.614785992217899;4
poland_lodz_2022_chojny.pb;seqphragmen_res;ApprovalProfile;0.19197607040405273;19;20;3276;3000;2.878205128205128;3
poland_lodz_2022_chojny.pb;seqphragmen_res;ApprovalMultiProfile;0.16504597663879395;19;20;1067;1000;3.9840674789128396;4
poland_gdansk_2020_.pb;maxwelfare_cost_res;ApprovalProfile;1.8483359813690186;28;30;30237;30000;1.0;1
poland_gdansk_2020_.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.013999462127685547;28;30;28;0;1.0;1
poland_lodz_2022_baluty-doly.pb;seqphragmen_res;ApprovalProfile;0.33913111686706543;26;30;3988;4000;2.749247743229689;3
poland_lodz_2022_baluty-doly.pb;seqphragmen_res;ApprovalMultiProfile;0.35651588439941406;26;30;1455;1000;3.9003436426116838;4
poland_lodz_2022_baluty-zachodnie.pb;maxwelfare_cost_res;ApprovalProfile;0.3580210208892822;11;10;14465;14000;1.767715174559281;2
poland_lodz_2022_baluty-zachodnie.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.015000581741333008;11;10;257;0;3.614785992217899;4
poland_lodz_2022_julianow-marysin-rogi.pb;greed_cost_res;ApprovalProfile;0.09551119804382324;14;10;3091;3000;2.1734066645098675;2
poland_lodz_2022_julianow-marysin-rogi.pb;greed_cost_res;ApprovalMultiProfile;0.016000032424926758;14;10;409;0;3.569682151589242;4
poland_lodz_2022_julianow-marysin-rogi.pb;maxwelfare_cost_res;ApprovalProfile;0.10051107406616211;14;10;3091;3000;2.1734066645098675;2
poland_lodz_2022_julianow-marysin-rogi.pb;maxwelfare_cost_res;ApprovalMultiProfile;0.020999908447265625;14;10;409;0;3.569682151589242;4
poland_lodz_2022_julianow-marysin-rogi.pb;seqphragmen_res;ApprovalProfile;0.09051179885864258;14;10;3091;3000;2.1734066645098675;2
poland_lodz_2022_julianow-marysin-rogi.pb;seqphragmen_res;ApprovalMultiProfile;0.031999826431274414;14;10;409;0;3.569682151589242;4
poland_lodz_2022_katedralna.pb;greed_cost_res;ApprovalProfile;0.07251143455505371;15;20;1920;2000;2.127083333333333;2
poland_lodz_2022_katedralna.pb;greed_cost_res;ApprovalMultiProfile;0.01900029182434082;15;20;499;0;3.6372745490981964;4
poland_lodz_2022_chojny.pb;mes_cost_res;ApprovalProfile;0.28151369094848633;19;20;3276;3000;2.878205128205128;3
poland_lodz_2022_chojny.pb;mes_cost_res;ApprovalMultiProfile;0.1095113754272461;19;20;1067;1000;3.9840674789128396;4
poland_lodz_2022_lagiewniki.pb;greed_cost_res;ApprovalProfile;0.015000581741333008;7;10;981;1000;1.5056065239551477;2
poland_lodz_2022_lagiewniki.pb;greed_cost_res;ApprovalMultiProfile;0.0009996891021728516;7;10;71;0;3.0704225352112675;3
poland_lodz_2022_lagiewniki.pb;maxwelfare_cost_res;ApprovalProfile;0.01699995994567871;7;10;981;1000;1.5056065239551477;2
